doc_id,sentence_id,sentence_text,sentence_text_translated
272,272_17,Anjuran yang dapat saya berikan untuk anda : 1 Perbaiki ventilasi dan pencahayaan di rumah agar tidak ada tempat yang nyaman untuk bakteri berkembang biak. ,The recommendations that I can give for you: 1 fix ventilation and lighting at home so that there is no comfortable place for bacteria to breed.
272,272_18,2 Jangan menggaruk benjolan yang terasa gatal.,2 Don't scratch the lump that feels itchy.
273,273_0,Halo. ,Hello.
273,273_1,"Susunan tubuh manusia dewasa terdiri atas komposisi air sebanyak 60%, hanya sekitar 5% cairan berada dan mengalir di dalam pembuluh darah kita, sedangkan sisa cairan sebanyak 55% semuanya berada di luar sistem aliran darah. ","The composition of the adult human body consists of 60% water composition, only about 5% of the fluid is located and flows inside our blood vessels, while the remaining 55% liquid is all outside the bloodstream system."
273,273_2,Hal ini membuat kesimpulan bahwa manusia sangat memerlukan cairan untuk melangsungkan keseimbangan metabolisme di dalam tubuh. ,This makes the conclusion that humans really need fluid to carry out the balance of metabolism in the body.
273,273_3,"Tubuh bayi memiliki komposisi air yang lebih banyak dari orang dewasa, dikatakan pada bulan pertama kehidupan komposisi air pada bayi sebanyak 65 - 70%. ","The baby's body has more water composition than adults, it is said in the first month of life the composition of water in infants as many as 65-70%."
273,273_4,"bila volume cairan yang berada di dalam tubuh jumlahnya kurang dari kisaran ini, dalam istilah medis dikenal dalam sebutan  dehidrasi. ","If the volume of fluids in the body is less than this range, in medical terms known in the designation of dehydration."
273,273_5,Yang perlu diketahui adalah pada bayi dehidrasi lebih rentan terjadi dibandingkan dewasa karena kebutuhan cairan yang lebih besar. ,What needs to be known is that infants dehydration is more susceptible to adults because of greater fluid requirements.
273,273_6,"Untuk mencukupi kebutuhan cairan di dalam tubuh secara normal, bayi memerlukan minum (ASI), sedangkan cairan keluar dari tubuh lewat berbagai proses antara lain: buang air kecil buang air besar keringat udara pernapasan. ","To meet the needs of fluids in the body normally, babies need drinking (breast milk), while fluid comes out of the body through various processes including: urinating bowel movements of respiratory air."
273,273_7,"Untuk mempertahankan sistem keseimbangan cairan tubuh ini, secara otomatis seorang bayi akan menyusu kepada ibunya agar sistem keseimbangan cairan di dalam tubuh tetap terjaga. ","To maintain this body fluid balance system, a baby will automatically suckle to his mother so that the fluid balance system in the body is maintained."
273,273_8,Anda perlu mengetahui tanda dan gejala dehidrasi. ,You need to know the signs and symptoms of dehydration.
273,273_9,"Bila hal ini terjadi pada bayi Anda, segeralah berkonsultasi dengan dokter lebih lanjut. ","If this happens to your baby, immediately consult a doctor further."
273,273_10,"Kenali tanda dan gejala bayi mengalami dehidrasi  : bibir menjadi kering anak rewel dan menangis, bila dehidrasi berat anak terlihat selalu tertidur dan lemas mata menjadi cekung tidak terdapat air mata saat menangis air seni berwarna kuning keruh / gelap. ","Recognize the signs and symptoms of the baby to experience dehydration: the lips become dry the child fussy and crying, if the child's severe dehydration is always asleep and limp the eye becomes concave no tears when crying urine yellow yellow / dark."
273,273_11,"Penyebab dehidrasi juga bermacam - macam, antara lain: demam diare muntah berlebihan. ","The causes of dehydration also vary, including: excessive vomiting diarrhea fever."
273,273_12,"Bila hal ini terjadi pada bayi Anda, segera konsultasikan ke dokter Anda. ","If this happens to your baby, consult your doctor immediately."
273,273_13,"Dokter akan memberikan tambahan cairan dengan 2 cara, lewat mulut (oralit) atau lewat saluran pembuluh darah (cairan infus) tergantung tingkat keparahan dehidrasi yang bayi Anda alami. ","The doctor will give additional fluids in 2 ways, through the mouth (ORS) or through blood vessel channels (infusion fluid) depending on the severity of dehydration that your baby experiences."
273,273_14,"Dalam kasus bayi Anda, bila hal yang saya sebutkan di atas tidak dialami, hal ini tidak perlu dikhawatirkan. ","In the case of your baby, if the things I mentioned above are not experienced, this does not need to be worried."
273,273_15,Bayi Anda yang selalu menyusu setiap kali terbangun dari tidur adalah suatu hal yang normal.,Your baby who always suckles every time you wake up from sleep is a normal thing.
274,274_0,Halo Novita. ,Hello Novita.
274,274_1,Keputihan  normal terjadi pada wanita terlebih ketika sedang hamil keputihan dapat timbul lebih banyak akibat peningkatan kadar hormon. ,Normal leucorrhoea occurs in women especially when pregnant vaginal discharge can occur more due to increased levels of hormones.
274,274_2,"Tetapi jika tidak menjaga kebersihan dengan baik, keputihan dapat menjadi tidak normal disebabkan oleh infeksi bakteri, jamur ataupun parasit seperti  Trichomoniasis vaginalis. ","But if you do not maintain good cleanliness, vaginal discharge can be abnormal caused by bacterial infections, fungi or parasites such as trichomoniasis vaginalis."
274,274_3,"Jika sudah diperiksakan pada dokter dan diberikan pengobatan, tetap jalankan sampai pengobatan tuntas. ","If it has been examined by a doctor and given treatment, keep run until the treatment is complete."
274,274_4,"Dimana  pengobatan  yang diberikan merupakan obat berisi kandungan  metronidazole  atau antimikroba yang efektif digunakan untuk mengatasi infeksi pada tubuh seperti keputihan akibat  trikomoniasis  yang ditandai dengan keputihan yang membuat cairan keputihan berwarna kuning kehijauan, berbau busuk, rasa gatal dan terbakar ataupun menimbulkan nyeri saat berhubungan seksual. ","Where the treatment given is a drug containing metronidazole or antimicrobial content that is effectively used to treat infections in the body such as vaginal discharge due to trichomoniasis which is characterized by vaginal discharge that makes leucorrhoea yellow greenish, foul smelling, itching and burning or cause pain during sexual intercourse."
274,274_5,Metronidazole sendiri termasuk obat dengan kategori B pada ibu hamil dimana tidak memperlihatkan adanya risiko terhadap janin dimana pemakaiannya harus sesuai anjuran dokter. ,Metronidazole itself is a drug with category B in pregnant women which does not show a risk to the fetus where its use must be according to the doctor's advice.
274,274_6,"Selain pemberian obat, penting untuk menjaga kebersihan dengan rutin mengganti pakaian dan pakaian dalam setiap hari setelah beraktifitas, membersihkan kemaluan setiap kali selesai buang air dari arah depan kebelakang untuk menghindari penyebaran bakteri dari anus ke vagina, buang air kecil secara teratur, hindari penggunaan celana yang ketat dan konsumsi air mineral untuk memenuhi kebutuhan cairan tubuh.","In addition to administering drugs, it is important to maintain cleanliness by routinely changing clothes and clothes in every day after activities, cleaning the genitals every time you finish defecating from the front backward to avoid spreading bacteria from the anus to the vagina, urinating regularly, avoid using pants that areStrict and consumption of mineral water to meet the needs of body fluids."
275,275_0,Halo rama.,Hello Rama.
275,275_1,Terima kasih atas pertanyaan Anda. ,Thank you for your question.
275,275_2,Perlu Anda ketahui bahwa terdapat 2 Rute pemberian obat yang utama yaitu :1 Enteral :   Oral   Sublingual   Rektal. ,"You need to know that there are 2 main drug administration routes, namely: 1 enteral: oral sublingual rectal."
275,275_3,"2 Parenteral   Suntikan intravena,   Suntikan Intramuskular,   Suntikan subkutan. ","2 parenteral intravenous injections, intramuscular injections, subcutaneous injections."
275,275_4,"Apabila pemberian obat tidak dapat dilakukan secara oral, kemungkinan Dokter Akan memberikan alternatif lain yaitu ke arah pemberian secara parenteral. ","If drug administration cannot be done orally, the doctor is likely to provide another alternative, namely towards parenteral administration."
275,275_5,Cobalah tips berikut ini :   Ciptakanlah suasana yang nyaman dan santai untuk anak Anda. ,Try the following tips: Create a comfortable and relaxed atmosphere for your child.
275,275_6,Hindari penggunaan suara yang keras saat memberikan obat. ,Avoid using loud sounds when giving medicine.
275,275_7,Posisikan bayi dengan kepala lebih tinggi agar obat tidak masuk ke paru - paru. ,Position the baby with a higher head so that the drug does not enter the lungs.
275,275_8,"Pangku anak Anda, lalu atur agar posisinya setengah duduk. ","Pangku your child, then set it to be half -sitting position."
275,275_9,"Gunakan pipet, letakkan di sudut mulut bayi, lalu secara perlahan - lahan keluarkan obat. ","Use the pipette, place it in the corner of the baby's mouth, then slowly remove the drug."
275,275_10,"Letakkan ujung pipet di bibir bawah anak, biarkan obat mengalir ke dalam mulut  dan lain - lain. ","Place the tip of the pipette on the lower lip of the child, let the medicine flow into the mouth and others."
275,275_11,"Jika tips di atas tetap tidak berhasil, segera kunjungi Dokter agar dilakukan penanganan yang tepat. ","If the tips above remain unsuccessful, immediately visit the doctor to do the right treatment."
275,275_12,"Demikian penjelasan yang dapat kami sampaikan, semoga bermanfaat.","Thus the explanation that we can convey, hopefully useful."
276,276_0,"wa'alaikumusalam wr wb, Terima kasih atas pertanyaanya. ","Waalaikumsalam wr wb, thank you for the question."
276,276_1,"Batuk disertai sesak nafas dapat disebabkan oleh beberapa hal yakni: 1  Asma Gejalanya berupa batuk, sesak nafas, mengi, tidak ada demam, keluhan muncul sejak kecil dan terus berulang. ","Coughing accompanied by shortness of breath can be caused by several things, namely: 1 asthma symptoms in the form of coughing, shortness of breath, wheezing, no fever, complaints arise since childhood and continue to repeat."
276,276_2,"Asma merupakan penyakit yang disebabkan oleh alergi terhadap suatu zat seperti dingin, debu, angin dan lain - lain. ","Asthma is a disease caused by allergies to a substance such as cold, dust, wind and others."
276,276_3,Keluhan  ini akan muncul berulang jika pencetus asma tidak disingkirkan. ,This complaint will appear repeatedly if the trigger of asthma is not removed.
276,276_4,2  Pneumonia. ,2 pneumonia.
276,276_5,"Gejalanya berupa batuk kurang dari seminggu, sesak nafas dan demam tinggi. ","Symptoms in the form of coughing less than a week, shortness of breath and high fever."
276,276_6,Pneumonia disebabkan oleh adanya infeksi di paru - paru. ,Pneumonia is caused by an infection in the lungs.
276,276_7,"3  TBC Paru Gejalanya berupa batuk lebih dari 2 minggu, badan terasa hangat terutama malam hari, kadang - kadang disertai sesak, nafsu makan dan berat badan menurun, keringat dingin. ","3 Lung tuberculosis Symptoms in the form of coughing more than 2 weeks, the body feels warm, especially at night, sometimes accompanied by tightness, appetite and weight loss, cold sweat."
276,276_8,Penyakit ini disebabkan karena infeksi kuman Mycobacterium TB. ,This disease is caused by infection of mycobacterium TB germs.
276,276_9,Ibu Anda tetap perlu dibawa bertemu dokter untuk melakukan pemeriksaan fisik terhadap paru - paru dan pemeriksaan penunjang yang lengkap untuk mengetahui penyebab pasti keluhan yang dirasakan Ibu Anda. ,Your mother still needs to be taken to meet a doctor to do a physical examination of the lungs and a complete supporting examination to find out the exact causes of complaints that your mother feels.
276,276_10,"Saat keluhan sesak muncul, Ibu Anda harus segera datang ke unit gawat darurat puskemas / rumah sakit untuk mendapat pertolongan nafas berupa pemberian oksigen. ","When complaints of tightness arise, your mother must immediately come to the emergency department of the Puskemas / Hospital to get breathing in the form of oxygen administration."
